# timestamp x y z qx qy qz qw
1305031453.404816 1.3229691371155905 0.8281965534814935 1.509623199123269 0.8872438138084691 0.21702842332806022 -0.08928161932898347 -0.3971471651369721
1305031453.436941 1.3254551550204396 0.8076105086881853 1.5009840843214248 0.8869247499075746 0.20426939540425526 -0.08777158834750845 -0.4048884418966807
1305031453.473352 1.3243213065347268 0.7795010287534365 1.482962570943153 0.8839427116413922 0.18897855630189872 -0.0838038325751787 -0.4194154330014863
1305031453.505218 1.3313437013809792 0.7690899329089964 1.4849543573348272 0.8842556841378808 0.17584868956111083 -0.08274031388787169 -0.42464475024098064
1305031453.538301 1.3449685078322384 0.7505818751046474 1.4893800200731941 0.8825788360167915 0.1644629428574891 -0.08550575347544351 -0.43208252078103804
1305031453.574074 1.3491388163479177 0.7269043278395836 1.4972524308723791 0.8805850525370369 0.15604228954440744 -0.08662133292114889 -0.438996029372757
1305031453.605314 1.347463964253457 0.7056840124579485 1.4957460159718092 0.8771352734861759 0.1484664394391313 -0.08427366848706383 -0.44887568119283366
1305031453.636951 1.3418573380790724 0.6764094609103574 1.4974246062231849 0.8735488565729086 0.14229155246983172 -0.08168257226245972 -0.45825044098666934
1305031453.673185 1.3356971715438763 0.6503331799888686 1.4891003476041427 0.8670723893632925 0.1432969037916459 -0.08215764160853536 -0.4700016924361894
1305031453.705487 1.337898407622804 0.6251793944313712 1.4847317176111094 0.8609820025186304 0.14892144389716597 -0.08541092391231445 -0.4787873943234481
1305031453.736856 1.3481546042619115 0.6013592531548702 1.4816448429311737 0.8560723397345384 0.15716311214799603 -0.09038204356270618 -0.4840154868625781
1305031453.773786 1.3450085124383675 0.5715836551232797 1.4929656398690931 0.8523441730635203 0.16551963064246475 -0.09250167110064217 -0.48739727467460725
1305031453.805041 1.3538756033820445 0.5495032324761889 1.4986328605290982 0.8481289836957202 0.17625657141920992 -0.10105096489122575 -0.48928473360749963
1305031453.840352 1.358645145273445 0.521198179571933 1.520891217429065 0.8474631895737152 0.18405729488396852 -0.10549891511900915 -0.48662000927443716
1305031453.869618 1.3982871406329918 0.4906803512524399 1.5169162963970872 0.839296198677113 0.20133040624353463 -0.12452026115269701 -0.48943095832857314
1305031453.905519 1.5150073539815145 0.4849126805207155 1.4852208680637593 0.8237139949678123 0.224407767299077 -0.17343158430533517 -0.4909764699406191
1305031453.940012 1.6043773060728435 0.4880214795912546 1.4950672628548092 0.8155256728557908 0.24849789085597607 -0.21112201489612323 -0.47811522667599926
1305031453.972592 1.5929504734111775 0.458938774318772 1.477885839932711 0.8090661843704764 0.25838337910313697 -0.21865184718676117 -0.4804594763695061
1305031454.003179 1.60631662216747 0.44917936113141793 1.4686887636070511 0.8014953758854525 0.2741484751805992 -0.22874281304608196 -0.4797129365257465
1305031454.040976 1.6280055843859418 0.44917171418026075 1.438794261914304 0.7875671766950052 0.29040896820384027 -0.2451374919817194 -0.4850857485067478
1305031454.07269 1.6203435505316321 0.4311391361139166 1.4298346077394002 0.7797268918858458 0.3042743070173128 -0.2480293104736868 -0.4877751339553097
1305031454.104619 1.624883147843806 0.419517872434587 1.427468265718763 0.7710291505924779 0.322409094312641 -0.2514677621459723 -0.48819093543657827
1305031454.14103 1.6563631971660817 0.432495233732249 1.4029082582820047 0.7543344854114495 0.34210835383851185 -0.2702291633063526 -0.49083353354441434
1305031454.172688 1.6557994437170362 0.4134142969901819 1.402311479674253 0.7451571155483675 0.3585950773132022 -0.27554373906501767 -0.4901286479450522
1305031454.204626 1.6607712474419836 0.4100707667659343 1.4029805951006804 0.735684010628803 0.37881825245297157 -0.2831140806594383 -0.48488368238780427
1305031454.240858 1.6659219135281844 0.39618458605095236 1.3696657215818102 0.7199278165828704 0.3898182788470647 -0.29869810949851466 -0.49043357120913544
1305031454.273489 1.6859646420532242 0.40331988426865734 1.3566150029248358 0.7016099572031599 0.40806891741111223 -0.3113109518211012 -0.49427595316031997
1305031454.304744 1.6871833073740063 0.3709461514708014 1.352608237562699 0.6939249508956012 0.4182065212410424 -0.3046009693103777 -0.5007890949403564
1305031454.340806 1.6858770657893873 0.3686773757716069 1.3432307674784922 0.6842105551788893 0.43066682002397805 -0.3117314022571122 -0.4992049069861443
1305031454.372652 1.6918422776841073 0.3605266426876862 1.3487338793128887 0.6699603339828463 0.44740060054288544 -0.3136897549797881 -0.5025779453419928
1305031454.401962 1.6871068449634181 0.33583723438719626 1.3317648256328547 0.6582977537995337 0.456965481423478 -0.31165990459595094 -0.5105827259094653
1305031454.437248 1.6714105904913477 0.3141214856228264 1.2949184511086995 0.6447637403429688 0.4637571278427989 -0.31780077012497104 -0.5178916064408825
1305031454.470741 1.6707846309917027 0.30988763053380614 1.2572076575065656 0.6262437828070951 0.4750711459043527 -0.3240137679554261 -0.5264420281473663
1305031454.503859 1.6701075832718848 0.3045149728144423 1.2513546280984762 0.6159128756067384 0.4887490189237776 -0.32085873235745543 -0.5280392031211792
1305031454.538424 1.6673285717322794 0.2839793883581634 1.2401655924055797 0.6041300818856307 0.5028070717496264 -0.312551952916253 -0.533407132955366
1305031454.570323 1.6737938290530983 0.2653433113486746 1.2358191014862068 0.5977738957967874 0.5137986755875975 -0.30599802544554183 -0.5338937149768592
1305031454.602019 1.664909139259214 0.22054358057012347 1.218322951589494 0.5847613752946373 0.5272260914928041 -0.2917788330952823 -0.5430947384851937
1305031454.639284 1.67993545555604 0.21661814931585896 1.2249003461606762 0.5734212683742332 0.5454933357965902 -0.29285211326501354 -0.5365283863262127
1305031454.669573 1.6799386655992952 0.21121440219976256 1.1910714102647815 0.5647552246310379 0.5520697989401392 -0.3013643126760428 -0.5342752328111762
1305031454.70203 1.6915441581407948 0.19171843889650045 1.1958321982171436 0.5614360616334485 0.5634119502125307 -0.3008047786581879 -0.5261872368193989
1305031454.740764 1.7059710945621092 0.20137364824828502 1.1992027833580017 0.554025648433204 0.5758913534512631 -0.31055112875918756 -0.5147453023822899
1305031454.772865 1.7096051256528624 0.2223362785638157 1.1337978474744779 0.5448798279208771 0.569327534034052 -0.3333391793460428 -0.5175491509301581
1305031454.802574 1.7156901780085756 0.2223750006272756 1.1272693334473238 0.5495613272322851 0.5663361805461162 -0.3389800430899281 -0.5121896217240999
1305031454.8405 1.7221979709094226 0.22682725235442874 1.1158695648036028 0.5532167869192569 0.5634896182088227 -0.34425206117467083 -0.507859385281595
1305031454.870269 1.7244901701185944 0.22946447547757426 1.1079708688069532 0.5610938747763187 0.5583659638548255 -0.34630363847937323 -0.5034629123112405
1305031454.901065 1.726993435095267 0.2267848477980449 1.097817475192445 0.5691011891876572 0.5510024484840622 -0.3463731549188209 -0.5025393275967018
1305031454.94024 1.7310954343597051 0.22219344187573875 1.0899541486452462 0.5770641820606617 0.5443737591450064 -0.3447084971984231 -0.5018268546981108
1305031454.973081 1.7332949319343542 0.21555615876570772 1.0846316987020153 0.5851229472524617 0.5380490676754435 -0.34290600368310087 -0.5005495080511657
1305031455.010759 1.7371038221597603 0.20326194680502396 1.07764271992118 0.5911429337812283 0.5319371722822052 -0.3421132101735191 -0.5005511242717405
1305031455.040446 1.7268503788621392 0.2218600608167713 1.036609438826717 0.5867442543895208 0.5272588008788068 -0.35746726631719317 -0.4999464874848518
1305031455.074282 1.7251179552086284 0.21728672694155524 1.0302608579920238 0.5895893640538005 0.5249880547901189 -0.35671402278462316 -0.4995268061587221
1305031455.11034 1.724864871686265 0.20834726916527627 1.0240821657678487 0.5907675149446547 0.5218127294003733 -0.35541859965395173 -0.5023771867251476
1305031455.1427 1.7250646014639943 0.19537181577671853 1.0139973394922457 0.5930500697263671 0.5170438460911554 -0.35302925265720625 -0.5062880827998139
1305031455.172771 1.7219600274075577 0.18211519236971144 1.0076947628252748 0.5980193088833708 0.5116897107324873 -0.3513981887856658 -0.5070166260107382
1305031455.210307 1.7196239000193625 0.17044511179086796 1.0038596342923376 0.6043962857687416 0.5067854129485595 -0.35079710951356874 -0.5047920987183071
1305031455.24096 1.7137865619566057 0.15814331971360984 0.9981727735712034 0.6078741967691175 0.5010687197578289 -0.35129349743430843 -0.5059762619361924
1305031455.273001 1.713106091380344 0.1444349554096378 0.987482784763794 0.6125292561992731 0.49460766011714724 -0.3506156998360805 -0.5071881346027932
1305031455.310303 1.7085153540815716 0.13057195271897637 0.985692364114675 0.6232558263840543 0.4873911616423545 -0.3485291296342019 -0.5025231101428786
1305031455.342381 1.7040725840484185 0.11346934916509127 0.977707326303259 0.6318795919218823 0.4780822794911509 -0.3514055180683263 -0.4986779293495068
1305031455.37412 1.6949820964290256 0.11067880131423725 0.9480780731294003 0.6350560342787791 0.4709597713442971 -0.35982358512170187 -0.49540661551053483
1305031455.409213 1.6870394547148018 0.10386837798736824 0.9496110450729369 0.6465750566925751 0.4654791927682431 -0.35696546739846263 -0.4876940354851749
1305031455.44238 1.6826346658815146 0.08631857887513655 0.9512525625296235 0.6580554472913749 0.45612784396933814 -0.3541849865616561 -0.4831805185852913
1305031455.473168 1.6774161654009052 0.07134026502213407 0.9573009252991024 0.6667581011578876 0.4488301298483973 -0.35411208429745267 -0.47811063660528685
1305031455.509397 1.6730376670136065 0.05762799498037994 0.9546769337632314 0.6732720218461675 0.4401197172104532 -0.3564097609117997 -0.4753645984384599
