# timestamp x y z qx qy qz qw
1305031453.404816 1.3147174091779474 0.8404908964024947 1.5246829256219085 0.8902529525288979 0.21963457477390527 -0.08528837479998823 -0.3897899783235097
1305031453.436941 1.3196927659270057 0.8345010752240729 1.5279594495568727 0.8922004306241154 0.2088396861096817 -0.08450171257987404 -0.3914381658331502
1305031453.473352 1.3298321307971575 0.8274327529824578 1.532855280993291 0.8929318207015218 0.19853862545081152 -0.08356108720928013 -0.39531344840160826
1305031453.505218 1.3377778986537978 0.8174904147943081 1.539548767649198 0.8937903878882368 0.1868513249242919 -0.08196207177060887 -0.3993839552156564
1305031453.538301 1.3410337173795879 0.8041647151099783 1.545034656922515 0.8930964093619732 0.1755460342470806 -0.08083021227054026 -0.4062374554729943
1305031453.574074 1.346769897904608 0.791326870418863 1.5504297222566172 0.8914548818778057 0.16759838060627597 -0.08193448797976219 -0.41292337796966094
1305031453.605314 1.3536600046562852 0.7757160143202181 1.554583739626251 0.8888441950434962 0.16178549836433886 -0.08255875477278973 -0.4206726773476598
1305031453.636951 1.3536990793474701 0.7585580836049857 1.5608234490646808 0.8867618465520555 0.15640014274470185 -0.08315021714260146 -0.42694082053390514
1305031453.673185 1.353998490923156 0.7413749368440954 1.5671978065022518 0.8830761640272619 0.1579728054643228 -0.08688698840467554 -0.4332109561248348
1305031453.705487 1.3582360598273306 0.7226321010751926 1.5691566455305508 0.8785655247441407 0.16304754498499174 -0.09183430250264764 -0.43943665947354926
1305031453.736856 1.3601816881770072 0.7044645836906939 1.5732978259315609 0.8754541591411945 0.16889416247621014 -0.09565936014088672 -0.4426105104279379
1305031453.773786 1.3550679203491174 0.6872779874123935 1.579056501385114 0.871855100446999 0.17800548558815527 -0.1000810938132013 -0.44515896664700766
1305031453.805041 1.36078199506079 0.6704431139101876 1.579051277502953 0.8669822388690295 0.18840987468005777 -0.10823643986411415 -0.44847339909322625
1305031453.840352 1.3571265994685378 0.6528067949622827 1.5838687734207637 0.8641879506395377 0.19635978920171607 -0.11218707926156557 -0.44948423598703985
1305031453.869618 1.3505623347355082 0.6359119960055273 1.5852805890861674 0.8608025638418781 0.2068112244386697 -0.12022171730237188 -0.44921576354608955
1305031453.905519 1.3513342008135685 0.6216217499759963 1.5877189155200373 0.8577368190906238 0.21969793017751874 -0.13341909633532334 -0.44521872533068346
1305031453.940012 1.3484745900866166 0.6072707431135564 1.5922015241978174 0.8560395356602513 0.230672027342432 -0.14798353119943605 -0.43827799817246044
1305031453.972592 1.3416975228236756 0.5960297084542527 1.5954193139510375 0.853807522440772 0.2427700825716396 -0.16036379655969413 -0.431693009422982
1305031454.003179 1.3374580842844737 0.5921754748159326 1.6006517686943322 0.8508454697897456 0.2576264517064328 -0.16788887255526488 -0.42603277384673394
1305031454.040976 1.3324217629003305 0.5833119597885049 1.6049954526131127 0.8456866222505528 0.2709103373882667 -0.17627143339043963 -0.42467647428731686
1305031454.07269 1.3243739455181942 0.5736105625194408 1.6008257430153208 0.8399717633236892 0.28474973949368754 -0.18295380943035952 -0.4241378623656335
1305031454.104619 1.3144725518183662 0.5671556244041954 1.6046902952187392 0.8347543747891211 0.3009638653460042 -0.18802566183722788 -0.4210133442268645
1305031454.14103 1.3111124909136502 0.5588996951343052 1.6084038327045709 0.8266911371951877 0.31793356432618225 -0.19718150172755397 -0.42026118989771516
1305031454.172688 1.3018407424989336 0.5467727364055466 1.6067349314714097 0.8196259272435259 0.3335260291450433 -0.2055661179415846 -0.4179907874910124
1305031454.204626 1.294935866291594 0.5399799986882405 1.608248109437731 0.8130900456454564 0.35137235990919713 -0.21472076827534622 -0.41148151117074067
1305031454.240858 1.2849234508671552 0.5448559923743128 1.6111526393744622 0.8035571795350799 0.37235725093476496 -0.22557908229675136 -0.40590641104087943
1305031454.273489 1.2752681466566271 0.5382539479661247 1.6011865523979187 0.7906626435088843 0.39083506321090244 -0.23246095754586427 -0.4099541934671883
1305031454.304744 1.2691017528830042 0.5290854035485286 1.5955373534799886 0.7845134155934481 0.4038632153256729 -0.23392967336689224 -0.4083014964204393
1305031454.340806 1.259754608533384 0.5268493486607485 1.6047094326721572 0.7776074669135746 0.41970069929401715 -0.23729065779540548 -0.4035729105569287
1305031454.372652 1.2532003741503193 0.5224487756935612 1.5994332817061692 0.7650637855175819 0.43579091219220173 -0.24390338456780639 -0.40654006436827944
1305031454.401962 1.248467040638558 0.5106761228015971 1.5935220740691953 0.7570631444725335 0.44759829286152725 -0.2459346357070056 -0.40746449964195525
1305031454.437248 1.2430308153064282 0.5025925007233766 1.5932412670071026 0.7470929922074939 0.4632642722743627 -0.25167409495309917 -0.4048437043577398
1305031454.470741 1.239278512627117 0.504574619258886 1.583889047476417 0.7348320142478648 0.48002052849036886 -0.2573764272649452 -0.4041776561768171
1305031454.503859 1.2365999059022037 0.49793302587076543 1.5807252200688824 0.7253220076049268 0.49471640473007855 -0.2558485650472307 -0.4046049628195091
1305031454.538424 1.2371373051743708 0.49168763837595186 1.574819610400057 0.7155099715988006 0.510077986740783 -0.25582514699100667 -0.40301293050246273
1305031454.570323 1.2361527420814657 0.4836621316042714 1.5711562661016332 0.7089921813282472 0.5225743004458013 -0.25518211810164937 -0.39890885416364374
1305031454.602019 1.2324351180471376 0.4766572870425205 1.566206081624626 0.6983398029932544 0.5398845493161013 -0.2572359391269187 -0.39328852587710333
1305031454.639284 1.2343857621737846 0.47460037572340674 1.5644603938628554 0.687827228346755 0.55501897667938 -0.2638502187028459 -0.3863038979366573
1305031454.669573 1.2389482663359719 0.4687166268398289 1.5594799471600742 0.68230698544922 0.5647021966840212 -0.2706514608653905 -0.3772484504923367
1305031454.70203 1.240833406920064 0.46161946921527086 1.556341435416771 0.676492805839576 0.5749298346445821 -0.27769341350528376 -0.36701435527596815
1305031454.740764 1.244352108811632 0.46801470226447317 1.5519250269216527 0.6690803495719854 0.5845769793397618 -0.2881259666517571 -0.35718996120218705
1305031454.772865 1.2506385839084475 0.47355553081245394 1.5470017874206428 0.6704753481835025 0.5846173513586954 -0.29551456850607644 -0.34836259812043846
1305031454.802574 1.25705610331343 0.47171611521233436 1.5433280062273977 0.6751584851510107 0.5802143181694723 -0.29957361889218603 -0.34317344271310674
1305031454.8405 1.2654614918588032 0.4723403444354799 1.5364276518648845 0.6793337764640137 0.576157375118717 -0.30303679303264835 -0.33869898334648024
1305031454.870269 1.2699129600095551 0.47201070096521863 1.533098408142333 0.6867561380848167 0.570841194187182 -0.30169659372032315 -0.33389444912926347
1305031454.901065 1.275588826481679 0.4686274767621446 1.5282283038007096 0.6939680922293763 0.564150958737689 -0.29922677268818704 -0.33257378313613084
1305031454.94024 1.280691163502907 0.4623164411830072 1.523173479963129 0.7010479947101014 0.5578763896480947 -0.29529860178618805 -0.3318197986396758
1305031454.973081 1.283760179272153 0.4541419712889983 1.5216023040820679 0.7081491664930221 0.5518165414007955 -0.2910116296706754 -0.3306591810733822
